artifact_id,family,latent_level,strictness_index,formal_truth,immediate_margin,immediate_margin_hex,rts_margin,rts_margin_hex
D3T-C-L4-I09,numeric_tolerance,4,3,1,27.625,0x1.ba00000000000p+4,22.999999233521521,0x1.6fffff3240000p+4
D3T-C-L4-I09,numeric_tolerance,4,4,1,26.625,0x1.aa00000000000p+4,21.437499756459147,0x1.56ffffbea0000p+4
D3T-C-L4-I09,numeric_tolerance,4,5,0,26.375,0x1.a600000000000p+4,-22.499999426305294,-0x1.67ffff6600000p+4
D3T-C-L4-I09,numeric_tolerance,4,6,0,24.375,0x1.8600000000000p+4,-23.062500156927854,-0x1.7100002a20000p+4
D3T-C-L4-I09,numeric_tolerance,4,7,0,-14,-0x1.c000000000000p+3,-23.624999695457518,-0x1.79ffffae40000p+4
D3T-C-L4-I09,numeric_tolerance,4,8,0,-23.5,-0x1.7800000000000p+4,-23.499999773688614,-0x1.77ffffc340000p+4
D3T-C-L4-I10,numeric_tolerance,4,0,1,18.75,0x1.2c00000000000p+4,21.312499263789505,0x1.54ffff3a60000p+4
D3T-C-L4-I10,numeric_tolerance,4,1,1,19.375,0x1.3600000000000p+4,21.687500009313226,0x1.5b00000280000p+4
D3T-C-L4-I10,numeric_tolerance,4,2,1,18.5,0x1.2800000000000p+4,22.812499320134521,0x1.6cffff4980000p+4
D3T-C-L4-I10,numeric_tolerance,4,3,1,18.5,0x1.2800000000000p+4,21.124999973457307,0x1.51fffff8e0000p+4
D3T-C-L4-I10,numeric_tolerance,4,4,1,19.375,0x1.3600000000000p+4,23.250000595115125,0x1.7400009fc0000p+4
D3T-C-L4-I10,numeric_tolerance,4,5,0,8.75,0x1.1800000000000p+3,-23.125000757398084,-0x1.720000cb50000p+4
D3T-C-L4-I10,numeric_tolerance,4,6,0,5,0x1.4000000000000p+2,-23.250000128056854,-0x1.7400002260000p+4
D3T-C-L4-I10,numeric_tolerance,4,7,0,-20.125,-0x1.4200000000000p+4,-23.312499520368874,-0x1.74ffff7f40000p+4
D3T-C-L4-I10,numeric_tolerance,4,8,0,-30,-0x1.e000000000000p+4,-22.562499995343387,-0x1.68fffffec0000p+4
D3T-C-L4-I11,numeric_tolerance,4,0,1,14,0x1.c000000000000p+3,22.124999990686774,0x1.61fffffd80000p+4
D3T-C-L4-I11,numeric_tolerance,4,1,1,12.5,0x1.9000000000000p+3,22.312500292435288,0x1.6500004e80000p+4
D3T-C-L4-I11,numeric_tolerance,4,2,1,13,0x1.a000000000000p+3,20.312500313855708,0x1.4500005440000p+4
D3T-C-L4-I11,numeric_tolerance,4,3,1,-9,-0x1.2000000000000p+3,19.937500848434865,0x1.3f0000e3c0000p+4
D3T-C-L4-I11,numeric_tolerance,4,4,1,-6,-0x1.8000000000000p+2,23.437500346684828,0x1.7700005d10000p+4
D3T-C-L4-I11,numeric_tolerance,4,5,0,-11.25,-0x1.6800000000000p+3,-22.625000084284693,-0x1.6a000016a0000p+4
D3T-C-L4-I11,numeric_tolerance,4,6,0,-24.125,-0x1.8200000000000p+4,-22.937499877298251,-0x1.6effffdf10000p+4
D3T-C-L4-I11,numeric_tolerance,4,7,0,-29.5,-0x1.d800000000000p+4,-22.937500567175448,-0x1.6f00009840000p+4
D3T-C-L4-I11,numeric_tolerance,4,8,0,-31.125,-0x1.f200000000000p+4,-22.812499574385583,-0x1.6cffff8dc0000p+4
D3T-C-L5-I00,numeric_tolerance,5,0,1,25.625,0x1.9a00000000000p+4,21.062500729225576,0x1.510000c3c0000p+4
D3T-C-L5-I00,numeric_tolerance,5,1,1,24.5,0x1.8800000000000p+4,22.562499366234988,0x1.68ffff55e0000p+4
D3T-C-L5-I00,numeric_tolerance,5,2,1,25.375,0x1.9600000000000p+4,22.312500884756446,0x1.650000ed80000p+4
D3T-C-L5-I00,numeric_tolerance,5,3,1,24.5,0x1.8800000000000p+4,22.562500752042979,0x1.690000c9e0000p+4
D3T-C-L5-I00,numeric_tolerance,5,4,0,24.375,0x1.8600000000000p+4,-23.124999322928488,-0x1.71ffff4a40000p+4
D3T-C-L5-I00,numeric_tolerance,5,5,0,20.625,0x1.4a00000000000p+4,-22.562499141320586,-0x1.68ffff1980000p+4
D3T-C-L5-I00,numeric_tolerance,5,6,0,17.25,0x1.1400000000000p+4,-23.562499362509698,-0x1.78ffff54e0000p+4
D3T-C-L5-I00,numeric_tolerance,5,7,0,-16.75,-0x1.0c00000000000p+4,-23.375000549480319,-0x1.7600009380000p+4
D3T-C-L5-I00,numeric_tolerance,5,8,0,-30.5,-0x1.e800000000000p+4,-23.374999281950295,-0x1.75ffff3f40000p+4
D3T-C-L5-I01,numeric_tolerance,5,0,1,4.5,0x1.2000000000000p+2,21.937500104308128,0x1.5f00001c00000p+4
D3T-C-L5-I01,numeric_tolerance,5,1,1,1.75,0x1.c000000000000p+0,22.624999972991645,0x1.69fffff8c0000p+4
D3T-C-L5-I01,numeric_tolerance,5,2,1,-9,-0x1.2000000000000p+3,21.125000864267349,0x1.520000e800000p+4
D3T-C-L5-I01,numeric_tolerance,5,3,1,-4,-0x1.0000000000000p+2,22.812499245163053,0x1.6cffff3560000p+4
D3T-C-L5-I01,numeric_tolerance,5,4,0,-10,-0x1.4000000000000p+3,-23.374999047257006,-0x1.75ffff0040000p+4
D3T-C-L5-I01,numeric_tolerance,5,5,0,-19,-0x1.3000000000000p+4,-23.062500432133675,-0x1.7100007400000p+4
D3T-C-L5-I01,numeric_tolerance,5,6,0,-26.125,-0x1.a200000000000p+4,-23.18750020256266,-0x1.7300003660000p+4
D3T-C-L5-I01,numeric_tolerance,5,7,0,-28,-0x1.c000000000000p+4,-22.062499589752406,-0x1.60ffff91e0000p+4
D3T-C-L5-I01,numeric_tolerance,5,8,0,-29.5,-0x1.d800000000000p+4,-21.875000124098733,-0x1.5e00002150000p+4
D3T-C-L5-I02,numeric_tolerance,5,0,1,24.75,0x1.8c00000000000p+4,21.874999177642167,0x1.5dffff2340000p+4
D3T-C-L5-I02,numeric_tolerance,5,1,1,23.25,0x1.7400000000000p+4,22.437499760184437,0x1.66ffffbfa0000p+4
D3T-C-L5-I02,numeric_tolerance,5,2,1,22.75,0x1.6c00000000000p+4,23.312500479165465,0x1.75000080a0000p+4
D3T-C-L5-I02,numeric_tolerance,5,3,1,26.375,0x1.a600000000000p+4,21.874999615363777,0x1.5dffff98c0000p+4
D3T-C-L5-I02,numeric_tolerance,5,4,0,23.875,0x1.7e00000000000p+4,-21.875000656582415,-0x1.5e0000b040000p+4
D3T-C-L5-I02,numeric_tolerance,5,5,0,17,0x1.1000000000000p+4,-22.124999925494194,-0x1.61ffffec00000p+4
D3T-C-L5-I02,numeric_tolerance,5,6,0,15,0x1.e000000000000p+3,-23.312499853782356,-0x1.74ffffd8c0000p+4
D3T-C-L5-I02,numeric_tolerance,5,7,0,-13.25,-0x1.a800000000000p+3,-23.624999345978722,-0x1.79ffff5070000p+4
D3T-C-L5-I02,numeric_tolerance,5,8,0,-31.125,-0x1.f200000000000p+4,-23.187500054482371,-0x1.7300000ea0000p+4
D3T-C-L5-I03,numeric_tolerance,5,0,1,16,0x1.0000000000000p+4,20.062499899417162,0x1.40ffffe500000p+4
D3T-C-L5-I03,numeric_tolerance,5,1,1,19.75,0x1.3c00000000000p+4,22.812499449122697,0x1.6cffff6c20000p+4
D3T-C-L5-I03,numeric_tolerance,5,2,1,16.25,0x1.0400000000000p+4,21.624999826774001,0x1.59ffffd180000p+4
D3T-C-L5-I03,numeric_tolerance,5,3,1,23.625,0x1.7a00000000000p+4,23.062500663101673,0x1.710000b200000p+4
D3T-C-L5-I03,numeric_tolerance,5,4,0,11,0x1.6000000000000p+3,-23.375000452622771,-0x1.7600007980000p+4
D3T-C-L5-I03,numeric_tolerance,5,5,0,8,0x1.0000000000000p+3,-22.562500312924385,-0x1.6900005400000p+4
D3T-C-L5-I03,numeric_tolerance,5,6,0,-0.5,-0x1.0000000000000p-1,-23.187500088475645,-0x1.73000017c0000p+4
D3T-C-L5-I03,numeric_tolerance,5,7,0,-26.375,-0x1.a600000000000p+4,-22.812499165534973,-0x1.6cffff2000000p+4
D3T-C-L5-I03,numeric_tolerance,5,8,0,-27.5,-0x1.b800000000000p+4,-23.25000039068982,-0x1.74000068e0000p+4
D3T-C-L5-I04,numeric_tolerance,5,0,1,25.5,0x1.9800000000000p+4,20.937499641440809,0x1.4effff9fc0000p+4
D3T-C-L5-I04,numeric_tolerance,5,1,1,25.875,0x1.9e00000000000p+4,20.062499271705747,0x1.40ffff3c80000p+4
D3T-C-L5-I04,numeric_tolerance,5,2,1,26.5,0x1.a800000000000p+4,22.624999212101102,0x1.69ffff2c80000p+4
D3T-C-L5-I04,numeric_tolerance,5,3,1,28.25,0x1.c400000000000p+4,22.812500081490725,0x1.6d000015e0000p+4
D3T-C-L5-I04,numeric_tolerance,5,4,0,23.375,0x1.7600000000000p+4,-22.124999402323738,-0x1.61ffff5f90000p+4
D3T-C-L5-I04,numeric_tolerance,5,5,0,25.375,0x1.9600000000000p+4,-23.43749951152131,-0x1.76ffff7ce0000p+4
D3T-C-L5-I04,numeric_tolerance,5,6,0,17,0x1.1000000000000p+4,-23.750000556348823,-0x1.7c00009558000p+4
D3T-C-L5-I04,numeric_tolerance,5,7,0,-11.5,-0x1.7000000000000p+3,-23.374999274499714,-0x1.75ffff3d40000p+4
D3T-C-L5-I04,numeric_tolerance,5,8,0,-31.875,-0x1.fe00000000000p+4,-22.937499542720616,-0x1.6effff8540000p+4
D3T-C-L5-I05,numeric_tolerance,5,0,1,-5.75,-0x1.7000000000000p+2,23.06249939603731,0x1.70ffff5de0000p+4
D3T-C-L5-I05,numeric_tolerance,5,1,1,-11.5,-0x1.7000000000000p+3,22.500000902451575,0x1.680000f240000p+4
D3T-C-L5-I05,numeric_tolerance,5,2,1,-17,-0x1.1000000000000p+4,22.500000033527613,0x1.6800000900000p+4
D3T-C-L5-I05,numeric_tolerance,5,3,1,-21.5,-0x1.5800000000000p+4,22.499999778810889,0x1.67ffffc4a0000p+4
D3T-C-L5-I05,numeric_tolerance,5,4,0,-26.875,-0x1.ae00000000000p+4,-23.000000798143446,-0x1.700000d640000p+4
D3T-C-L5-I05,numeric_tolerance,5,5,0,-30.875,-0x1.ee00000000000p+4,-23.125000247266144,-0x1.7200004260000p+4
D3T-C-L5-I05,numeric_tolerance,5,6,0,-31.375,-0x1.f600000000000p+4,-22.687500856351107,-0x1.6b0000e5e0000p+4
D3T-C-L5-I05,numeric_tolerance,5,7,0,-33.25,-0x1.0a00000000000p+5,-22.812500005587935,-0x1.6d00000180000p+4
D3T-C-L5-I05,numeric_tolerance,5,8,0,-31.5,-0x1.f800000000000p+4,-23.562499789521098,-0x1.78ffffc780000p+4
D3T-C-L5-I06,numeric_tolerance,5,0,1,25.375,0x1.9600000000000p+4,22.124999321997166,0x1.61ffff4a00000p+4
D3T-C-L5-I06,numeric_tolerance,5,1,1,25.25,0x1.9400000000000p+4,21.499999220483005,0x1.57ffff2ec0000p+4
D3T-C-L5-I06,numeric_tolerance,5,2,1,26,0x1.a000000000000p+4,22.000000102445483,0x1.6000001b80000p+4
D3T-C-L5-I06,numeric_tolerance,5,3,1,26.875,0x1.ae00000000000p+4,22.68749987334013,0x1.6affffde00000p+4
D3T-C-L5-I06,numeric_tolerance,5,4,0,24.125,0x1.8200000000000p+4,-22.187499944120646,-0x1.62fffff100000p+4
D3T-C-L5-I06,numeric_tolerance,5,5,0,20.125,0x1.4200000000000p+4,-22.875000514090061,-0x1.6e00008a00000p+4
D3T-C-L5-I06,numeric_tolerance,5,6,0,9,0x1.2000000000000p+3,-23.312500631436706,-0x1.750000a980000p+4
D3T-C-L5-I06,numeric_tolerance,5,7,0,-20.5,-0x1.4800000000000p+4,-22.31249966705218,-0x1.64ffffa6a0000p+4
D3T-C-L5-I06,numeric_tolerance,5,8,0,-31,-0x1.f000000000000p+4,-22.875000741332769,-0x1.6e0000c700000p+4
D3T-C-L5-I07,numeric_tolerance,5,0,1,4,0x1.0000000000000p+2,21.0624994430691,0x1.50ffff6a80000p+4
D3T-C-L5-I07,numeric_tolerance,5,1,1,-4,-0x1.0000000000000p+2,21.87500023515895,0x1.5e00003f20000p+4
D3T-C-L5-I07,numeric_tolerance,5,2,1,-4.5,-0x1.2000000000000p+2,22.437499703839421,0x1.66ffffb080000p+4
D3T-C-L5-I07,numeric_tolerance,5,3,1,-11.5,-0x1.7000000000000p+3,22.999999706167728,0x1.6fffffb120000p+4
D3T-C-L5-I07,numeric_tolerance,5,4,0,-12.5,-0x1.9000000000000p+3,-22.499999647494406,-0x1.67ffffa160000p+4
D3T-C-L5-I07,numeric_tolerance,5,5,0,-25.25,-0x1.9400000000000p+4,-23.500000240281224,-0x1.7800004080000p+4
D3T-C-L5-I07,numeric_tolerance,5,6,0,-30,-0x1.e000000000000p+4,-22.812499226536602,-0x1.6cffff3060000p+4
D3T-C-L5-I07,numeric_tolerance,5,7,0,-30.25,-0x1.e400000000000p+4,-22.562499121180736,-0x1.68ffff1418000p+4
D3T-C-L5-I07,numeric_tolerance,5,8,0,-32.25,-0x1.0200000000000p+5,-23.499999848427251,-0x1.77ffffd750000p+4
D3T-C-L5-I08,numeric_tolerance,5,0,1,23.75,0x1.7c00000000000p+4,20.937500200234354,0x1.4f000035c0000p+4
D3T-C-L5-I08,numeric_tolerance,5,1,1,21.375,0x1.5600000000000p+4,21.43750093691051,0x1.570000fb80000p+4
D3T-C-L5-I08,numeric_tolerance,5,2,1,21.625,0x1.5a00000000000p+4,20.312499502673745,0x1.44ffff7a80000p+4
D3T-C-L5-I08,numeric_tolerance,5,3,1,24.875,0x1.8e00000000000p+4,23.375000417698175,0x1.7600007020000p+4
D3T-C-L5-I08,numeric_tolerance,5,4,0,24.25,0x1.8400000000000p+4,-22.937500894069672,-0x1.6f0000f000000p+4
D3T-C-L5-I08,numeric_tolerance,5,5,0,8.75,0x1.1800000000000p+3,-22.124999221414328,-0x1.61ffff2f00000p+4
D3T-C-L5-I08,numeric_tolerance,5,6,0,1.25,0x1.4000000000000p+0,-23.25000049197115,-0x1.7400008410000p+4
D3T-C-L5-I08,numeric_tolerance,5,7,0,-22.75,-0x1.6c00000000000p+4,-22.56249971408397,-0x1.68ffffb340000p+4
D3T-C-L5-I08,numeric_tolerance,5,8,0,-30.875,-0x1.ee00000000000p+4,-23.062500483356416,-0x1.71000081c0000p+4
D3T-C-L5-I09,numeric_tolerance,5,0,1,1.5,0x1.8000000000000p+0,20.000000948086381,0x1.400000fe80000p+4
D3T-C-L5-I09,numeric_tolerance,5,1,1,-13,-0x1.a000000000000p+3,21.125000420026481,0x1.52000070c0000p+4
D3T-C-L5-I09,numeric_tolerance,5,2,1,-18,-0x1.2000000000000p+4,21.750000817701221,0x1.5c0000db80000p+4
D3T-C-L5-I09,numeric_tolerance,5,3,1,-23.625,-0x1.7a00000000000p+4,21.812500059604645,0x1.5d00001000000p+4
D3T-C-L5-I09,numeric_tolerance,5,4,0,-24.5,-0x1.8800000000000p+4,-22.812500889413059,-0x1.6d0000eec0000p+4
D3T-C-L5-I09,numeric_tolerance,5,5,0,-28.375,-0x1.c600000000000p+4,-23.000000252388418,-0x1.70000043c0000p+4
D3T-C-L5-I09,numeric_tolerance,5,6,0,-30.375,-0x1.e600000000000p+4,-22.499999875202775,-0x1.67ffffde80000p+4
D3T-C-L5-I09,numeric_tolerance,5,7,0,-30.875,-0x1.ee00000000000p+4,-22.937500268220901,-0x1.6f00004800000p+4
D3T-C-L5-I09,numeric_tolerance,5,8,0,-32.25,-0x1.0200000000000p+5,-22.812500820495188,-0x1.6d0000dc40000p+4
D3T-C-L5-I10,numeric_tolerance,5,0,1,19.75,0x1.3c00000000000p+4,20.500000268220901,0x1.4800004800000p+4
D3T-C-L5-I10,numeric_tolerance,5,1,1,16.625,0x1.0a00000000000p+4,21.374999463558197,0x1.55ffff7000000p+4
D3T-C-L5-I10,numeric_tolerance,5,2,1,15.25,0x1.e800000000000p+3,21.625000718049705,0x1.5a0000c0c0000p+4
D3T-C-L5-I10,numeric_tolerance,5,3,1,10.25,0x1.4800000000000p+3,20.687499649822712,0x1.4affffa200000p+4
D3T-C-L5-I10,numeric_tolerance,5,4,0,15.25,0x1.e800000000000p+3,-23.562500200932845,-0x1.79000035f0000p+4
D3T-C-L5-I10,numeric_tolerance,5,5,0,-4.75,-0x1.3000000000000p+2,-22.937499483581632,-0x1.6effff7560000p+4
D3T-C-L5-I10,numeric_tolerance,5,6,0,-14,-0x1.c000000000000p+3,-22.99999959859997,-0x1.6fffff9440000p+4
D3T-C-L5-I10,numeric_tolerance,5,7,0,-27.375,-0x1.b600000000000p+4,-23.312500728294253,-0x1.750000c380000p+4
D3T-C-L5-I10,numeric_tolerance,5,8,0,-31.375,-0x1.f600000000000p+4,-21.812499901279807,-0x1.5cffffe580000p+4
D3T-C-L5-I11,numeric_tolerance,5,0,1,-9,-0x1.2000000000000p+3,21.312500780448318,0x1.550000d180000p+4
D3T-C-L5-I11,numeric_tolerance,5,1,1,-3.75,-0x1.e000000000000p+1,22.187500227242708,0x1.6300003d00000p+4
D3T-C-L5-I11,numeric_tolerance,5,2,1,-10.25,-0x1.4800000000000p+3,21.750000864267349,0x1.5c0000e800000p+4
D3T-C-L5-I11,numeric_tolerance,5,3,1,-17.75,-0x1.1c00000000000p+4,21.875000565312803,0x1.5e000097c0000p+4
D3T-C-L5-I11,numeric_tolerance,5,4,0,-21.125,-0x1.5200000000000p+4,-22.999999521067366,-0x1.6fffff7f70000p+4
D3T-C-L5-I11,numeric_tolerance,5,5,0,-26.625,-0x1.aa00000000000p+4,-22.937499463558197,-0x1.6effff7000000p+4
D3T-C-L5-I11,numeric_tolerance,5,6,0,-30.75,-0x1.ec00000000000p+4,-23.187500109896064,-0x1.7300001d80000p+4
D3T-C-L5-I11,numeric_tolerance,5,7,0,-31.375,-0x1.f600000000000p+4,-22.50000088638626,-0x1.680000edf0000p+4
D3T-C-L5-I11,numeric_tolerance,5,8,0,-32.5,-0x1.0400000000000p+5,-23.062499258201569,-0x1.70ffff38e0000p+4
D3T-C-L6-I00,numeric_tolerance,6,0,1,14.5,0x1.d000000000000p+3,20.375000787898898,0x1.460000d380000p+4
D3T-C-L6-I00,numeric_tolerance,6,1,1,10.75,0x1.5800000000000p+3,21.500000050291419,0x1.5800000d80000p+4
D3T-C-L6-I00,numeric_tolerance,6,2,1,9.5,0x1.3000000000000p+3,20.937500621192157,0x1.4f0000a6c0000p+4
D3T-C-L6-I00,numeric_tolerance,6,3,0,10.25,0x1.4800000000000p+3,-23.250000341096893,-0x1.7400005b90000p+4
D3T-C-L6-I00,numeric_tolerance,6,4,0,-1,-0x1.0000000000000p+0,-21.937500642379746,-0x1.5f0000ac70000p+4
D3T-C-L6-I00,numeric_tolerance,6,5,0,-19.375,-0x1.3600000000000p+4,-23.062500864733011,-0x1.710000e820000p+4
D3T-C-L6-I00,numeric_tolerance,6,6,0,-25.125,-0x1.9200000000000p+4,-23.437499355641194,-0x1.76ffff5308000p+4
D3T-C-L6-I00,numeric_tolerance,6,7,0,-28.375,-0x1.c600000000000p+4,-22.812499778345227,-0x1.6cffffc480000p+4
D3T-C-L6-I00,numeric_tolerance,6,8,0,-32.125,-0x1.0100000000000p+5,-23.187500047497451,-0x1.7300000cc0000p+4
D3T-C-L6-I01,numeric_tolerance,6,0,1,-12.75,-0x1.9800000000000p+3,21.624999385327101,0x1.59ffff5b00000p+4
D3T-C-L6-I01,numeric_tolerance,6,1,1,-15,-0x1.e000000000000p+3,19.500000614672899,0x1.380000a500000p+4
D3T-C-L6-I01,numeric_tolerance,6,2,1,-18.25,-0x1.2400000000000p+4,20.937499409541488,0x1.4effff6180000p+4
D3T-C-L6-I01,numeric_tolerance,6,3,0,-26.625,-0x1.aa00000000000p+4,-23.062500924803317,-0x1.710000f840000p+4
D3T-C-L6-I01,numeric_tolerance,6,4,0,-27,-0x1.b000000000000p+4,-22.999999616760761,-0x1.6fffff9920000p+4
D3T-C-L6-I01,numeric_tolerance,6,5,0,-30.75,-0x1.ec00000000000p+4,-21.624999585328624,-0x1.59ffff90b0000p+4
D3T-C-L6-I01,numeric_tolerance,6,6,0,-32.25,-0x1.0200000000000p+5,-22.750000928761438,-0x1.6c0000f950000p+4
D3T-C-L6-I01,numeric_tolerance,6,7,0,-32.75,-0x1.0600000000000p+5,-22.874999843537807,-0x1.6dffffd600000p+4
D3T-C-L6-I01,numeric_tolerance,6,8,0,-33.625,-0x1.0d00000000000p+5,-22.812499632826075,-0x1.6cffff9d70000p+4
D3T-C-L6-I02,numeric_tolerance,6,0,1,25.625,0x1.9a00000000000p+4,21.562500033527613,0x1.5900000900000p+4
D3T-C-L6-I02,numeric_tolerance,6,1,1,24.875,0x1.8e00000000000p+4,21.375000290572643,0x1.5600004e00000p+4
D3T-C-L6-I02,numeric_tolerance,6,2,1,26.5,0x1.a800000000000p+4,21.187500646803528,0x1.530000ada0000p+4
D3T-C-L6-I02,numeric_tolerance,6,3,0,21.375,0x1.5600000000000p+4,-22.062499902676791,-0x1.60ffffe5e0000p+4
D3T-C-L6-I02,numeric_tolerance,6,4,0,23.5,0x1.7800000000000p+4,-22.312500923871994,-0x1.650000f800000p+4
D3T-C-L6-I02,numeric_tolerance,6,5,0,14.25,0x1.c800000000000p+3,-22.812499216757715,-0x1.6cffff2dc0000p+4
D3T-C-L6-I02,numeric_tolerance,6,6,0,8.25,0x1.0800000000000p+3,-22.000000066123903,-0x1.60000011c0000p+4
D3T-C-L6-I02,numeric_tolerance,6,7,0,-13.75,-0x1.b800000000000p+3,-22.874999113380909,-0x1.6dffff1200000p+4
D3T-C-L6-I02,numeric_tolerance,6,8,0,-31.125,-0x1.f200000000000p+4,-22.500000303611159,-0x1.6800005180000p+4
D3T-C-L6-I03,numeric_tolerance,6,0,1,-23.75,-0x1.7c00000000000p+4,21.24999972153455,0x1.53ffffb540000p+4
D3T-C-L6-I03,numeric_tolerance,6,1,1,-25.875,-0x1.9e00000000000p+4,22.812499095220119,0x1.6cffff0d20000p+4
D3T-C-L6-I03,numeric_tolerance,6,2,1,-26.125,-0x1.a200000000000p+4,21.250000108033419,0x1.5400001d00000p+4
D3T-C-L6-I03,numeric_tolerance,6,3,0,-30.375,-0x1.e600000000000p+4,-22.500000538304448,-0x1.6800009080000p+4
D3T-C-L6-I03,numeric_tolerance,6,4,0,-29.875,-0x1.de00000000000p+4,-22.874999742023647,-0x1.6dffffbac0000p+4
D3T-C-L6-I03,numeric_tolerance,6,5,0,-30.125,-0x1.e200000000000p+4,-22.687499473337084,-0x1.6affff72a0000p+4
D3T-C-L6-I03,numeric_tolerance,6,6,0,-33.375,-0x1.0b00000000000p+5,-21.749999743886292,-0x1.5bffffbb40000p+4
D3T-C-L6-I03,numeric_tolerance,6,7,0,-34.375,-0x1.1300000000000p+5,-21.624999602325261,-0x1.59ffff9540000p+4
D3T-C-L6-I03,numeric_tolerance,6,8,0,-34,-0x1.1000000000000p+5,-22.999999493826181,-0x1.6fffff7820000p+4
D3T-C-L6-I04,numeric_tolerance,6,0,1,25.25,0x1.9400000000000p+4,20.749999463558197,0x1.4bffff7000000p+4
D3T-C-L6-I04,numeric_tolerance,6,1,1,25.5,0x1.9800000000000p+4,22.187499701045454,0x1.62ffffafc0000p+4
D3T-C-L6-I04,numeric_tolerance,6,2,1,23.25,0x1.7400000000000p+4,21.937500504776835,0x1.5f00008780000p+4
D3T-C-L6-I04,numeric_tolerance,6,3,0,20.5,0x1.4800000000000p+4,-22.500000129919499,-0x1.68000022e0000p+4
D3T-C-L6-I04,numeric_tolerance,6,4,0,15.75,0x1.f800000000000p+3,-22.624999221414328,-0x1.69ffff2f00000p+4
D3T-C-L6-I04,numeric_tolerance,6,5,0,4,0x1.0000000000000p+2,-22.562499382533133,-0x1.68ffff5a40000p+4
D3T-C-L6-I04,numeric_tolerance,6,6,0,-12.5,-0x1.9000000000000p+3,-22.999999538064003,-0x1.6fffff8400000p+4
D3T-C-L6-I04,numeric_tolerance,6,7,0,-20.625,-0x1.4a00000000000p+4,-23.999999249761458,-0x1.7fffff369c000p+4
D3T-C-L6-I04,numeric_tolerance,6,8,0,-32.125,-0x1.0100000000000p+5,-23.250000920146704,-0x1.740000f700000p+4
D3T-C-L6-I05,numeric_tolerance,6,0,1,11.5,0x1.7000000000000p+3,22.875000387895852,0x1.6e00006820000p+4
D3T-C-L6-I05,numeric_tolerance,6,1,1,9.5,0x1.3000000000000p+3,22.062499210238457,0x1.60ffff2c00000p+4
D3T-C-L6-I05,numeric_tolerance,6,2,1,-1,-0x1.0000000000000p+0,20.312499219551682,0x1.44ffff2e80000p+4
D3T-C-L6-I05,numeric_tolerance,6,3,0,-11.5,-0x1.7000000000000p+3,-21.93750018440187,-0x1.5f00003180000p+4
D3T-C-L6-I05,numeric_tolerance,6,4,0,-13.5,-0x1.b000000000000p+3,-22.500000677071512,-0x1.680000b5c0000p+4
D3T-C-L6-I05,numeric_tolerance,6,5,0,-24.375,-0x1.8600000000000p+4,-23.374999954830855,-0x1.75fffff3e0000p+4
D3T-C-L6-I05,numeric_tolerance,6,6,0,-27,-0x1.b000000000000p+4,-23.000000304542482,-0x1.70000051c0000p+4
D3T-C-L6-I05,numeric_tolerance,6,7,0,-31.125,-0x1.f200000000000p+4,-23.68750081025064,-0x1.7b0000d980000p+4
D3T-C-L6-I05,numeric_tolerance,6,8,0,-30.5,-0x1.e800000000000p+4,-23.687500874046236,-0x1.7b0000eaa0000p+4
D3T-C-L6-I06,numeric_tolerance,6,0,1,27.375,0x1.b600000000000p+4,22.062500848434865,0x1.610000e3c0000p+4
D3T-C-L6-I06,numeric_tolerance,6,1,1,21.75,0x1.5c00000000000p+4,20.93750000372529,0x1.4f00000100000p+4
D3T-C-L6-I06,numeric_tolerance,6,2,1,12.75,0x1.9800000000000p+3,17.875000759959221,0x1.1e0000cc00000p+4
D3T-C-L6-I06,numeric_tolerance,6,3,0,9.75,0x1.3800000000000p+3,-22.750000801403075,-0x1.6c0000d720000p+4
D3T-C-L6-I06,numeric_tolerance,6,4,0,12.5,0x1.9000000000000p+3,-21.437499878928065,-0x1.56ffffdf80000p+4
D3T-C-L6-I06,numeric_tolerance,6,5,0,-12.75,-0x1.9800000000000p+3,-22.250000069383532,-0x1.64000012a0000p+4
D3T-C-L6-I06,numeric_tolerance,6,6,0,-23.75,-0x1.7c00000000000p+4,-22.187499253544956,-0x1.62ffff37a0000p+4
D3T-C-L6-I06,numeric_tolerance,6,7,0,-27.25,-0x1.b400000000000p+4,-22.312499220483005,-0x1.64ffff2ec0000p+4
D3T-C-L6-I06,numeric_tolerance,6,8,0,-32.75,-0x1.0600000000000p+5,-23.312499458668754,-0x1.74ffff6eb0000p+4
D3T-C-L6-I07,numeric_tolerance,6,0,1,-7.75,-0x1.f000000000000p+2,21.749999813735485,0x1.5bffffce00000p+4
D3T-C-L6-I07,numeric_tolerance,6,1,1,-8,-0x1.0000000000000p+3,21.999999333173037,0x1.5fffff4d00000p+4
D3T-C-L6-I07,numeric_tolerance,6,2,1,-12.25,-0x1.8800000000000p+3,21.187499354360625,0x1.52ffff52b0000p+4
D3T-C-L6-I07,numeric_tolerance,6,3,0,-22.25,-0x1.6400000000000p+4,-22.624999297549948,-0x1.69ffff4370000p+4
D3T-C-L6-I07,numeric_tolerance,6,4,0,-13.5,-0x1.b000000000000p+3,-22.624999113380909,-0x1.69ffff1200000p+4
D3T-C-L6-I07,numeric_tolerance,6,5,0,-26.5,-0x1.a800000000000p+4,-21.312499292194843,-0x1.54ffff4200000p+4
D3T-C-L6-I07,numeric_tolerance,6,6,0,-30.75,-0x1.ec00000000000p+4,-22.500000623054802,-0x1.680000a740000p+4
